0	44
1	145352
10	126724
100	202430
1000	267957
10000	10166
100000	102814
100001	100003
100002	294567
100003	100008
100004	190985
100005	141220
100006	202823
100007	92036
100008	100004
100009	100001
10001	104739
100010	100003
100011	133603
100012	140104
100013	130965
100014	100014
100015	158350
100016	100003
100017	10283
100018	131105
100019	125925
10002	101285
100020	38687
100021	132354
100022	180805
100023	128431
100024	103308
100025	182670
100026	6187
100027	16850
100028	70770
100029	111592
10003	171074
100030	36718
100031	38455
100032	188052
100033	270379
100034	236272
100035	111396
100036	110739
100037	107391
100038	82351
100039	100628
10004	10032
100040	101998
100041	169787
100042	279854
100043	80906
100044	243601
100045	100034
100046	42669
100047	47703
100048	148435
100049	256613
10005	136050
100050	107722
100051	100053
100052	201589
100053	155969
100054	297628
100055	140125
100056	100049
100057	259007
100058	100062
100059	100071
10006	100077
100060	53816
100061	116213
100062	100049
100063	100064
100064	151800
100065	100066
100066	100397
100067	174697
100068	100078
100069	175896
10007	145
100070	91574
100071	100150
100072	109663
100073	134091
100074	124548
100075	107549
100076	126031
100077	100095
100078	186539
100079	13432
10008	102863
100080	236004
100081	10951
100082	147318
100083	100076
100084	100090
100085	100072
100086	105259
100087	235101
100088	100057
100089	163629
10009	102514
100090	100089
100091	161316
100092	208830
100093	100067
100094	136673
100095	100096
100096	208858
100097	100096
100098	100117
100099	189755
1001	24392
10010	10020
100100	100077
100101	12454
100102	219628
100103	196358
100104	243524
100105	100107
100106	100090
100107	100109
100108	100143
100109	100108
10011	180386
100110	100112
100111	142266
100112	100118
100113	205388
100114	100111
100115	162111
100116	103645
100117	104686
100118	100105
100119	134677
10012	112927
100120	190206
100121	134225
100122	155835
100123	100121
100124	182638
100125	142707
100126	10405
100127	139993
100128	278356
100129	125111
10013	10018
100130	252252
100131	100130
100132	264852
100133	100133
100134	100161
100135	206113
100136	259513
100137	19544
100138	133554
100139	19708
10014	10010
100140	100138
100141	112420
100142	107190
100143	104670
100144	157770
100145	219598
100146	258349
100147	104660
100148	96833
100149	81780
10015	125332
100150	232399
100151	243785
100152	199458
100153	100183
100154	112111
100155	100158
100156	100116
100157	101321
100158	103444
100159	100202
10016	205913
100160	100166
100161	2137
100162	108902
100163	100125
100164	147640
100165	115632
100166	100170
100167	100170
100168	100188
100169	243882
10017	14058
100170	100175
100171	100176
100172	42822
100173	137755
100174	112147
100175	148454
100176	294959
100177	100163
