10178	2557
10179	1915
1018	918
10180	87
10181	5003
10182	2663
10183	937
10184	886
10185	2982
10186	4069
10187	1092
10188	2663
10189	1233
1019	2764
10190	4041
10191	1376
10192	1028
10193	1083
10194	2813
10195	4590
10196	251
10197	2009
10198	3941
10199	87
102	120
1020	2720
10200	4658
10201	4199
10202	90
10203	4806
10204	4019
10205	110
10206	4082
10207	3889
10208	1548
10209	4019
1021	3952
10210	664
10211	1458
10212	484
10213	5025
10214	3942
10215	4091
10216	439
10217	2009
10218	4041
10219	4058
1022	1159
10220	340
10221	340
10222	87
10223	5269
10224	3721
10225	340
10226	576
10227	3885
10228	340
10229	4052
1023	934
10230	3664
10231	2169
10232	2388
10233	587
10234	1801
10235	1879
10236	664
10237	664
10238	3409
10239	1670
1024	3253
10240	660
10241	5165
10242	1982
10243	3582
10244	340
10245	5257
10246	1814
10247	2608
10248	5151
10249	1230
1025	934
10250	340
10251	2830
10252	1038
10253	1652
10254	87
10255	676
10256	1388
10257	340
10258	1101
10259	2574
1026	918
10260	1845
10261	2644
10262	4534
10263	623
10264	4336
10265	438
10266	2041
10267	1376
10268	2608
10269	96
1027	2585
10270	5123
10271	1706
10272	1538
10273	576
10274	538
10275	3129
10276	2559
10277	2169
10278	5062
10279	2608
1028	1535
10280	2588
10281	4379
10282	1950
10283	5257
10284	3753
10285	1520
10286	87
10287	3205
10288	3622
10289	101
1029	951
10290	2212
10291	1242
10292	87
10293	1245
10294	1918
10295	2667
10296	2667
10297	3885
10298	1772
10299	4924
103	486
1030	1155
10300	351
10301	1823
10302	1468
10303	1137
10304	118
10305	4261
10306	4045
10307	1814
10308	4161
10309	304
1031	3438
10310	3819
10311	1028
10312	5150
10313	1989
10314	608
10315	1181
10316	637
10317	1458
10318	5263
10319	975
1032	293
10320	87
10321	537
10322	1492
10323	5255
10324	2644
10325	4480
10326	1858
10327	3748
10328	87
10329	87
1033	1274
10330	2577
10331	5179
10332	2687
10333	1376
10334	4079
10335	638
10336	3594
10337	1918
10338	4460
10339	2273
1034	1614
10340	3577
10341	1196
10342	5070
10343	4676
10344	1518
10345	2043
10346	3169
10347	2608
10348	2917
10349	5186
1035	920
10350	3896
10351	3450
10352	1140
10353	4679
10354	3377
10355	87
10356	4139
10357	638
10358	124
10359	4364
1036	4396
10360	1842
10361	1757
10362	4104
10363	4157
10364	113
10365	1897
10366	638
10367	2139
10368	4547
10369	1366
1037	1445
10370	1090
10371	207
10372	2139
10373	1889
10374	2170
10375	3611
10376	3937
10377	2830
10378	2205
10379	2297
1038	1038
10380	4264
10381	354
10382	1469
10383	4782
10384	2163
10385	2147
10386	87
10387	1083
10388	984
10389	2154
1039	1042
10390	4246
10391	2603
10392	2244
10393	2163
10394	2882
10395	1096
10396	2163
10397	4554
10398	3205
10399	1912
104	2257
1040	3733
10400	2508
10401	1468
10402	4527
10403	4430
10404	2585
10405	2882
10406	2163
10407	3796
10408	1412
10409	1469
1041	4788
10410	4344
10411	1520
10412	1809
10413	3394
10414	2757
10415	2639
10416	1470
10417	2720
10418	4241
10419	5197
1042	2558
10420	1453
10422	1031
10423	3985
10424	3460
10425	681
10426	551
10427	2881
10428	4548
10429	52
1043	3474
10430	3889
10431	4673
10432	551
10433	2218
10434	1394
10435	2576
10436	442
10437	551
10438	442
10439	137
1044	1296
10440	4295
10441	1472
10442	87
10443	2827
10444	2535
10445	3406
10446	1472
10447	2334
10448	4074
10449	186
1045	2086
10450	4141
10451	4484
10452	2516
10453	1456
10454	4541
10455	3039
10456	2166
10457	4734
10458	4610
10459	2347
1046	2645
10460	1409
10461	3237
10462	2996
10463	2535
10464	454
10465	973
10466	5101
10467	2606
10468	2662
10469	5048
1047	1609
10470	4926
10471	2298
10472	2991
10473	1441
10474	340
10475	1535
10476	372
10477	74
10478	4056
10479	2802
1048	87
10480	3645
10481	310
10482	1870
10483	2775
10484	1073
10485	2177
10486	3131
10487	4041
10488	4261
10489	3450
1049	677
10490	4576
10491	3383
10492	1061
10493	995
10494	1745
10495	5269
10496	5060
10497	5082
10498	3718
10499	2813
105	1445
1050	920
10500	5071
10501	3021
10502	579
10503	3318
10504	110
10505	1832
10506	3436
10507	956
10508	1571
10509	988
1051	3541
10510	87
10511	5242
10512	3612
10513	1815
10514	5241
10515	2797
10516	2266
10517	273
10518	2454
10519	4782
1052	87
10520	1759
10521	288
10522	2187
10523	3328
10524	87
10525	3762
10526	528
10527	113
10528	4703
10529	1689
1053	400
10530	1095
10531	2153
10532	3996
10533	65
10534	591
10535	1814
10536	4096
10537	549
10538	4166
10539	4166
1054	4055
10540	4166
10541	1230
10542	87
10543	1694
10544	4037
10545	629
10546	3560
10547	3993
10548	2603
10549	242
1055	4672
10550	1432
10551	4434
10552	242
10553	1432
10554	1680
10555	4988
10556	87
10557	4888
10558	4308
10559	1439
1056	1972
10560	913
10561	1366
10562	2107
10563	3785
10564	2261
10565	4828
10566	3403
10567	385
10568	191
10569	2813
1057	87
10570	2956
10571	3450
10572	4188
10573	4188
10574	4234
10575	3885
10576	3926
10577	2069
10578	4419
10579	1455
1058	4679
10580	576
10581	4190
10582	4231
10583	3450
10584	3147
10585	87
10586	4116
10587	1366
10588	682
10589	952
1059	4434
10590	87
10591	1637
10592	2689
10593	3403
10594	161
10595	2273
10596	3819
10597	1080
10598	1458
10599	4668
106	774
1060	4041
10600	87
10601	87
10602	3926
10603	2898
10604	4340
10605	2544
10606	87
10607	137
10608	3926
10609	1527
1061	975
10610	4246
10611	1358
10612	576
10613	3295
10614	3606
10615	106
10616	1809
10617	594
10618	87
10619	87
1062	3686
10620	4647
10621	1511
10622	87
10623	4376
10624	2660
10625	2845
10626	87
10627	1038
10628	638
10629	2888
1063	1083
10630	1404
10631	4112
10632	5022
10633	3033
10634	1976
10635	2044
10636	2606
10637	916
10638	1555
10639	2969
1064	1073
10640	161
10641	5051
10642	1431
10643	1535
10644	5160
10645	502
10646	3450
10647	3376
10648	956
10649	114
1065	4076
10650	3796
10651	1019
10652	1019
10653	4160
10654	2855
10655	4225
10656	1356
10657	1782
10658	1933
10659	1388
1066	2203
10660	2518
10661	2496
10662	1472
10663	1836
10664	2400
10665	1814
10666	2561
10667	4773
10668	4604
10669	3036
1067	1068
10670	1472
10671	1436
10672	4599
10673	1472
10674	5113
10675	4536
10676	3910
10677	2588
10678	963
10679	893
1068	1431
10680	1441
10681	4588
10682	2904
10683	4604
10684	87
10685	1236
10686	1409
10687	1388
10688	310
10689	2959
1069	4910
10690	966
10691	2516
10692	1485
10693	4588
10694	362
10695	1113
10696	4883
10697	4886
10698	87
10699	2481
107	199
1070	1064
10700	82
10701	4604
10702	87
10703	2167
10704	4246
10705	5260
10706	2544
10707	2830
10708	1467
10709	3825
1071	380
10710	4707
10711	4875
10712	1467
10713	4604
10714	3471
10715	4604
10716	161
10717	4604
10718	4499
10719	2182
1072	2565
10720	4676
10721	4535
10722	4604
10723	1854
10724	1736
10725	3394
10726	3294
10727	2418
10728	442
10729	4281
1073	1101
10730	1467
10731	3879
10732	1950
10733	37
10734	1467
10735	1435
10736	1467
10737	1467
10738	4261
10739	446
1074	254
10740	1388
10741	1736
10742	2334
10743	1392
10744	1754
10745	3691
10746	1467
10747	1458
10748	1464
10749	5027
1075	795
10750	3927
10751	4924
10752	2344
10753	4924
10754	87
10755	3700
10756	1736
10757	3743
10758	4924
10759	2060
1076	2802
10760	1467
10761	4139
10762	180
10763	1012
10764	2181
10765	2503
10766	1356
10767	2503
10768	1585
10769	2503
1077	956
10770	3230
10771	87
10772	3770
10773	4828
10774	1678
10775	2503
10776	3090
10777	446
10778	1356
10779	3230
1078	1131
10780	5013
10781	3943
10782	1520
10783	3171
10784	4828
10785	1520
10786	3734
10787	4872
10788	1099
10789	251
1079	4840
10790	1060
10791	4679
10792	995
10793	3347
10794	4828
10795	4679
10796	346
10797	5250
10798	5243
10799	2917
108	4725
1080	973
10800	87
10801	4925
10802	1148
10803	3891
10804	2931
10805	4261
10806	4828
10807	4672
10808	2700
10809	4097
1081	384
10810	210
10811	207
10812	1085
10813	1486
10814	2855
10815	87
10816	1360
10817	304
10818	5277
10819	2516
1082	1150
10820	2059
10821	4527
10822	4033
10823	1989
10824	2568
10825	3438
10826	52
10827	454
10828	5277
10829	4565
1083	87
10830	1388
10831	5173
10832	3954
10833	1689
10834	2770
10835	119
10836	638
10837	2206
10838	3885
10839	1696
1084	1150
10840	1085
10841	87
10842	5255
10843	1782
10844	2495
10845	3428
10846	4536
10847	639
10848	5257
10849	501
1085	1856
10850	1080
10851	5277
10852	4518
10853	1965
10854	5161
10855	3376
10856	4558
10857	4558
10858	4316
10859	2257
1086	2687
10860	5202
10861	1712
10862	4598
10863	4547
10864	1956
10865	3904
10866	4602
10867	454
10868	1432
10869	4539
1087	1150
10870	4328
10871	3780
10872	2337
10873	3394
10874	4246
10875	4431
10876	3770
10877	87
10878	4460
10879	3116
1088	1150
10880	4234
10881	1441
10882	4370
10883	5173
10884	1413
10885	5173
10886	2635
10887	4578
10888	3913
10889	2062
1089	1107
10890	1671
10891	349
10892	3931
10893	171
10894	1483
10895	1287
10896	362
10897	87
10898	4069
10899	4577
109	110
1090	3565
10900	1757
10901	1000
10902	4281
10903	3129
10904	1136
10905	3305
10906	1532
10907	1276
10908	4364
10909	1781
1091	1078
10910	3573
10911	4295
10912	1666
10913	2940
10914	3992
10915	448
10916	1027
10917	2940
10918	3760
10919	4033
1092	4839
10920	1782
10921	2507
10922	2940
10923	2940
10924	5186
10925	1757
10926	1814
10927	1276
10928	4037
10929	4397
1093	1694
10930	1935
10931	2940
10932	1313
10933	4925
10934	87
10935	4232
10936	1283
10937	4981
10938	1313
10939	4576
1094	1083
10940	87
10941	2516
10942	4766
10943	1277
10944	4364
10945	2720
10946	2574
10947	87
10948	1135
10949	3045
1095	2901
10950	199
10951	2854
10952	1113
10953	3911
10954	1781
10955	2585
10956	1782
10957	2830
10958	5243
10959	2565
1096	4246
10960	87
10961	1782
10962	1350
10963	4158
10964	3566
10965	4457
10966	166
10967	87
10968	3598
10969	283
1097	1458
10970	117
10971	4456
10972	2954
10973	1389
10974	2758
10975	1831
10976	4985
10977	4246
10978	233
10979	3573
1098	2689
10980	3598
10981	1339
10982	4173
10983	2595
10984	1350
10985	4139
10986	1989
10987	3958
10988	3984
10989	2645
1099	2649
10990	3972
10991	1139
10992	2264
10993	2645
10994	4369
10995	2645
10996	4397
10997	3634
10998	613
10999	1357
11	87
110	189
1100	1651
11000	2565
11001	2645
11002	4115
11003	2855
11004	1044
11005	4789
11006	3927
11007	4048
11008	4135
11009	4261
1101	1078
11010	995
11011	1080
11012	2830
11013	754
11014	2662
11015	65
11016	954
11017	2037
11018	2537
11019	1608
1102	3403
11020	5100
11021	2557
11022	1645
11023	87
11024	2062
11025	2645
11026	238
11027	4369
11028	4999
11029	1782
1103	691
11030	2865
11031	2659
11032	2606
11033	1190
11034	2865
11035	189
11036	3731
11037	3769
11038	5174
11039	4377
1104	627
11040	4846
11041	2865
11042	3616
11043	1265
11044	1026
11045	1975
11046	5243
11047	2865
11048	3549
11049	3945
1105	1078
11050	2865
11051	1459
11052	3403
11053	1877
11054	4036
11055	87
11056	1453
11057	2865
11058	1877
11059	2820
1106	1404
11060	3591
11061	4124
11062	1453
11063	3888
11064	135
11065	5100
11066	1633
11067	1945
11068	2865
11069	1392
1107	920
11070	2930
11071	376
11072	3736
11073	1389
11074	3941
11075	1389
11076	486
11077	4262
11078	87
11079	3176
1108	1087
11080	2182
11081	3411
11082	3917
11083	1950
11084	87
11085	3574
11086	3574
11087	5100
11088	114
11089	2184
1109	1078
11090	3438
11091	3919
11092	3129
11093	242
11094	916
11095	502
11096	4283
11097	238
11098	4060
11099	87
111	111
1110	3954
11100	87
11101	3129
11102	4994
11103	3683
11104	3503
11105	2612
11106	3230
11107	4454
11108	4683
11109	4349
1111	3037
11110	624
11111	4412
11112	1814
11113	970
11114	3582
11115	2158
11116	2014
11117	4781
11118	5008
11119	1778
1112	1145
11120	554
11121	3230
11122	4060
11123	1642
11124	1933
11125	661
11126	483
11127	2518
11128	1814
11129	5178
1113	2905
11130	951
11131	2606
11132	5237
11133	4428
11134	4008
11135	1283
11136	192
11137	4435
11138	4462
11139	1406
1114	5274
11140	3435
11141	1918
11142	4422
11143	4422
11144	3931
11145	4422
11146	4424
11147	4422
11148	4440
11149	1680
1115	1116
11150	270
11151	2451
11152	87
11153	1925
11154	4428
11155	2518
11156	4563
11157	3602
11158	4424
11159	3409
1116	1132
11160	3412
11161	1815
11162	1609
11163	2153
11164	1722
11165	1196
11166	4432
11167	4439
11168	2953
11169	2547
1117	1078
11170	3621
11171	321
11172	1590
11173	1814
11174	242
11175	4053
11176	4742
11177	1125
11178	1790
11179	2658
1118	1061
11180	3593
11181	2819
11182	64
11183	2922
11184	5086
11185	3640
11186	2716
11187	2716
11188	4816
11189	4717
1119	447
11190	456
11191	3932
11192	2703
11193	4561
11194	3626
11195	1982
11196	3686
11197	87
11198	4604
11199	1950
112	1814
1120	1125
11200	4563
11201	2851
11202	2523
11203	1170
11204	87
11205	87
11206	3796
11207	1790
11208	87
11209	233
1121	4048
11210	2142
11211	4781
11212	5140
11213	4302
11214	351
11215	1453
11216	4246
11217	4279
11218	4279
11219	2170
1122	4139
11220	4211
11221	282
11222	273
11223	4971
11224	3917
11225	4279
11226	282
11227	4935
11228	1083
11229	3816
1123	3875
11230	1528
11231	3876
11232	4279
11233	4231
11234	2773
11235	4295
11236	4279
11237	1918
11238	87
11239	5179
1124	1127
11240	4817
11241	4389
11242	4212
11243	3879
11244	4260
11245	4279
11246	466
11247	4118
11248	4279
11249	1238
1125	3171
11250	4279
11251	1389
11252	4211
11253	3920
11254	4094
11255	3549
11256	4279
11257	442
11258	4233
11259	4954
1126	5263
11260	682
11261	3520
11262	3446
11263	2855
11264	4279
11265	660
11266	1688
11267	947
11268	2124
11269	3751
1127	1087
11270	2124
11271	5265
11272	3582
11273	3623
11274	4279
11275	1477
11276	3940
11277	2009
11278	2827
11279	4279
1128	1150
11280	2096
11281	3403
11282	4467
11283	2014
11284	2674
11285	5037
11286	3129
11287	4279
11288	3906
11289	4220
1129	1933
11290	2674
11291	673
11292	4279
11293	4279
11294	713
11295	4548
11296	4554
11297	4279
11298	4296
11299	2389
113	95
1130	1106
11300	223
11301	4578
11302	4573
11303	5123
11304	3942
11305	3514
11306	4299
11307	597
11308	1918
11309	3910
1131	1121
11310	1889
11311	4113
11312	3185
11313	3007
11314	40
11315	4174
11316	554
11317	87
11318	554
11319	554
1132	1119
11320	4584
11321	5171
11322	300
11323	1692
11324	4573
11325	1085
11326	1358
11327	2444
11328	3883
11329	1613
1133	3376
11330	4588
11331	1906
11332	48
11333	966
11334	3148
11335	4527
11336	87
11337	3200
11338	1607
11339	2496
1134	1150
11340	2561
11341	4394
11342	1660
11343	2561
11344	2720
11345	1766
11346	5132
11347	1137
11348	4313
11349	1189
1135	62
11350	4729
11351	1031
11352	5161
11353	944
11354	3
11355	2022
11356	2608
11357	3616
11358	2089
11359	2089
1136	2986
11360	876
11361	2047
11362	867
11363	1161
11364	867
11365	3464
11366	869
11367	2032
11368	3452
11369	2032
1137	638
11370	3622
11371	1065
11372	660
11373	4212
11374	2487
11375	2032
11376	2153
11377	624
11378	5269
11379	4046
1138	1137
11380	3441
11381	3427
11382	2557
11383	454
11384	3577
11385	3428
11386	674
11387	1130
11388	1617
11389	956
1139	4289
11390	2855
11391	4518
11392	3314
11393	5267
11394	4045
11395	3144
11396	3920
11397	1452
11398	2032
11399	1642
114	1609
1140	1617
11400	125
11401	2032
11402	3917
11403	2032
11404	18
11405	2153
11406	2032
11407	2032
11408	3751
11409	189
1141	1078
11410	2032
11411	87
11412	4400
11413	1927
11414	2507
11415	2645
11416	3394
11417	4053
11418	1174
11419	2720
1142	2617
11420	3885
11421	3437
11422	2840
11423	2835
11424	2835
11425	3722
11426	1390
11427	5241
11428	3628
11429	3733
1143	4723
11430	4995
11431	3525
11432	4995
11433	2855
11434	5279
11435	1520
11436	4576
11437	1412
11438	190
11439	5100
1144	1782
11440	4576
11441	3875
11442	1933
11443	4054
11444	4535
11445	2855
11446	1642
11447	3874
11448	4163
11449	1674
1145	932
11450	103
11451	4597
11452	2931
11453	4054
11454	4537
11455	2153
11456	1535
11457	3377
11458	3947
11459	576
1146	1150
11460	4518
11461	4533
11462	1801
11463	4426
11464	1801
11465	1889
11466	2711
11467	2891
11468	4576
11469	4151
1147	3999
11470	4576
11471	3516
11472	2155
11473	4955
11474	4995
11475	4466
11476	3959
11477	4443
11478	3905
11479	87
1148	1185
11480	3770
11481	87
11482	4260
11483	2009
11484	1520
11485	4088
11486	87
11487	2169
11488	548
11489	3577
1149	190
11490	4817
11491	3377
11492	1099
11493	4725
11494	1137
11495	2413
11496	1603
11497	1695
11498	1790
11499	1648
115	134
1150	1116
11500	3284
11501	3246
11502	2137
11503	119
11504	2823
11505	3885
11506	4456
11507	3611
11508	4846
11509	3972
1151	5237
11510	87
11511	4339
11512	4339
11513	3129
11514	4261
11515	1923
11516	3805
11517	3391
11518	1388
11519	4456
1152	381
11520	87
11521	2931
11522	3707
11523	1754
11524	3516
11525	1671
11526	3400
11527	3789
11528	5094
11529	5242
1153	1239
11530	3878
11531	1453
11532	1747
11533	1918
11534	1453
11535	210
11536	4141
11537	2132
11538	4261
11539	4538
1154	447
11540	4537
11541	1014
11542	1057
11543	8
11544	4612
11545	2916
11546	4537
11547	1277
11548	87
11549	1759
1155	3468
11550	4176
11551	2942
11552	2591
11553	1458
11554	1455
11555	1090
11556	2365
11557	3320
11558	2827
11559	4246
1156	1181
11560	1555
11561	4989
11562	2249
11563	5252
11564	1714
11565	2249
11566	1662
11567	1083
11568	183
11569	1660
1157	1184
11570	4603
11571	4247
11572	824
11573	87
11574	87
11575	5260
11576	4615
11577	1659
11578	4553
11579	3885
1158	1170
11580	3895
11581	1369
11582	3762
11583	3233
11584	2565
11585	1419
11586	1689
11587	2009
11588	1689
11589	5267
1159	2608
11590	5246
11591	637
11592	637
11593	2431
11594	1085
11595	1354
11596	20
11597	100
11598	4766
11599	1897
116	2218
1160	87
11600	2565
11601	4342
11602	5267
11603	3540
11604	5267
11605	3920
11606	1090
11607	87
11608	3713
11609	1373
1161	2955
11610	90
11611	3816
11612	544
11613	4571
11614	2287
11615	1043
11616	5237
11617	2959
11618	5241
11619	4036
1162	87
11620	1491
11621	4087
11622	1084
11623	238
11624	4118
11625	914
11626	1491
11627	3177
11628	74
11629	4817
1163	1156
11630	3320
11631	1491
11632	2022
11633	1897
11634	1783
11635	1538
11636	4188
11637	87
11638	2044
11639	1538
1164	1177
11640	4567
11641	4672
11642	87
11643	87
11644	87
11645	4106
11646	956
11647	5247
11648	1840
11649	3971
1165	1165
11650	995
11651	87
11652	1435
11653	4750
11654	4398
11655	87
11656	4201
11657	622
11658	2601
1166	850
11660	1754
11661	1465
11662	1392
11663	87
11664	4008
11665	2855
11666	87
11667	1436
11668	2353
11669	956
1167	1184
11670	5038
11671	2869
11672	1988
11673	1489
11674	2142
11675	1609
11676	3115
11677	87
11678	1085
11679	2024
1168	2502
11680	4845
11681	3879
11682	3043
11683	1462
11684	87
11685	704
11686	1808
11687	5143
11688	1955
11689	3137
1169	640
11690	1446
11691	2588
11692	92
11693	1831
11694	3659
11695	3129
11696	1746
11697	578
11698	1180
11699	4222
117	4072
1170	1184
11700	3736
11701	962
11702	4527
11703	2982
11704	3236
11705	2773
11706	977
11707	3886
11708	4359
11709	4551
1171	1156
11710	87
11711	4278
11712	1689
11713	2461
11714	2755
11715	1912
11716	3037
11717	1913
11718	1912
11719	4349
1172	640
11720	87
11721	5159
11722	3394
11723	2174
11724	1854
11725	3446
11726	3107
11727	1453
11728	4604
11729	1685
1173	1137
11730	4418
11731	3237
11732	2543
11733	4537
11734	2242
11735	87
11736	87
11737	4046
11738	4717
11739	914
1174	1581
11740	2855
11741	52
11742	3574
11743	1151
11744	4229
11745	4331
11746	3052
11747	50
11748	87
11749	5153
1175	1114
11750	1497
11751	2022
11752	3789
11753	3230
11754	1790
11755	1754
11756	5158
11757	5250
11758	1816
11759	2684
1176	1171
11760	1180
11761	3594
11762	3832
11763	483
11764	4153
11765	87
11766	5218
11767	1674
11768	945
11769	2092
1177	1177
11770	245
11771	214
11772	4421
11773	3273
11774	4350
11775	4053
11776	543
11777	4132
11778	457
11779	1642
1178	87
11780	5179
11781	4421
11782	4201
11783	1602
11784	4403
11785	4102
11786	3933
11787	1807
11788	1085
11789	2606
1179	1226
11790	638
11791	2986
11792	2813
11793	3457
11794	1438
11795	3624
11796	4281
11797	1405
11798	3309
11799	4187
118	3189
1180	1180
11800	4246
11801	4187
11802	1190
11803	2720
11804	2444
11805	2444
11806	1404
11807	2095
11808	2444
11809	2413
1181	667
11810	2813
11811	1918
11812	3905
11813	5087
11814	4530
11815	3958
11816	4163
11817	1874
11818	4090
11819	274
1182	4994
11820	1328
11821	5048
11822	1886
11823	2035
11824	3887
11825	2119
11826	34
11827	1406
11828	167
11829	1950
1183	87
11830	910
11831	3184
11832	3129
11833	5048
11834	1678
11835	4526
11836	4933
11837	5048
11838	87
11839	93
1184	1179
11840	5223
11841	98
11842	4024
11843	1230
11844	5160
11845	4265
11846	4151
11847	2259
11848	5062
11849	820
1185	1184
11850	910
11851	2161
11852	859
11853	4046
11854	2928
11855	105
11856	3673
11857	87
11858	4103
11859	3374
1186	1389
11860	4521
11861	2514
11862	2781
11863	4764
11864	3877
11865	2523
11866	1114
11867	4759
11868	11
11869	1935
1187	2699
11870	5179
11871	3399
11872	910
11873	5243
11874	3167
11875	910
11876	3150
11877	3877
11878	4482
11879	2202
1188	1177
11880	3647
11881	87
11882	910
11883	2820
11884	242
11885	2507
11886	557
11887	53
11888	2181
11889	1665
1189	3120
11890	910
11891	838
11892	4173
11893	87
11894	293
11895	1665
11896	543
11897	2802
11898	910
11899	5225
119	4916
1190	87
11900	2995
11901	910
11902	4765
11903	4935
11904	910
11905	4652
11906	224
11907	1472
11908	2650
11909	1665
1191	1477
11910	1990
11911	5165
11912	910
11913	1680
11914	910
11915	910
11916	2181
11917	910
11918	3582
11919	910
1192	3454
11920	910
11921	34
11922	910
11923	2007
11924	910
11925	910
11926	3411
11927	660
11928	4499
11929	4549
1193	956
11930	1390
11931	910
11932	87
11933	3878
11934	4602
11935	3913
11936	5242
11937	4431
11938	1754
11939	995
1194	87
11940	283
11941	4408
11942	2201
11943	113
11944	297
11945	2904
11946	1551
11947	87
11948	454
11949	2514
1195	616
11950	4816
11951	119
11952	910
11953	2364
11954	2411
11955	1344
11956	4925
11957	3264
11958	190
11959	4530
1196	2069
11960	910
11961	2009
11962	976
11963	5257
11964	3450
11965	1982
11966	1448
11967	1338
11968	102
11969	1398
1197	1165
11970	2334
11971	2797
11972	4364
11973	638
11974	2639
11975	2557
11976	1614
11977	1755
11978	788
11979	3879
1198	87
11980	4408
11981	1966
11982	4536
11983	1832
11984	4177
11985	251
11986	3002
11987	1255
11988	1535
11989	3298
1199	1166
11990	4679
11991	2830
11992	3559
11993	3039
11994	3547
11995	1354
11996	2791
11997	4482
11998	2522
11999	87
12	85
120	1255
1200	1178
12000	5055
12001	4779
12002	2336
12003	1270
12004	243
12005	1085
12006	87
12007	5158
12008	4402
12009	2412
1201	1031
12010	1466
12011	2336
12012	384
12013	52
12014	4981
12015	4910
12016	1928
12018	87
12019	5236
1202	87
12020	2588
12021	4482
12022	3472
12023	3874
12024	5267
12025	2510
12026	87
12027	3
12028	1754
12029	1088
1203	1211
12030	3770
12031	3886
12032	87
12033	3307
12034	1491
12035	3760
12036	622
12037	87
12038	622
12039	3247
1204	1233
12040	4401
12041	4460
12042	2564
12043	4048
12044	2827
12045	4644
12046	4122
12047	579
12048	3734
12049	2092
1205	2037
12050	2044
12051	5011
12052	87
12053	452
12054	2105
12055	1842
12056	5117
12057	87
12058	3397
12059	1389
1206	4425
12060	2802
12061	4333
12062	3204
12063	1404
12064	222
12065	615
12066	3754
12067	219
12068	2223
12069	87
1207	265
12070	4389
12071	3377
12072	3896
12073	1814
12074	26
12075	2735
12076	1501
12077	3896
12078	2418
12079	622
1208	1245
12080	2265
12081	2588
12082	3146
12083	4430
12084	87
12085	106
12086	965
12087	4721
12088	87
12089	1468
1209	1233
12090	5182
12091	362
12092	1809
12093	2044
12094	2543
12095	3377
12096	1015
12097	2826
12098	3377
12099	5117
121	3190
1210	1224
12100	2018
12101	87
12102	501
12103	1832
12104	2682
12105	1432
12106	5243
12107	3770
12108	3403
12109	1114
1211	1156
12110	3450
12111	1570
12112	4188
12113	1137
12114	5038
12115	4285
12116	4364
12117	4404
12118	87
12119	4554
1212	64
12120	4104
12121	4069
12122	1648
12123	1258
12124	2149
12125	3891
12126	5197
12127	3885
12128	4759
12129	3394
1213	5185
12130	384
12131	4281
12132	2080
12133	4104
12134	285
12135	1950
12136	1455
12137	2813
12138	629
12139	575
1214	1165
12140	4672
12141	3682
12142	4104
12143	4254
12144	3377
12145	87
12146	3377
12147	16
12148	3436
12149	5078
1215	1167
12150	87
12151	4776
12152	4104
12153	3893
12154	2823
12155	4104
12156	2608
12157	2545
12158	1118
12159	1011
1216	4717
12160	4104
12161	1876
12162	1196
12163	2515
12164	190
12165	4104
12166	3409
12167	1790
12168	2904
12169	4104
1217	1388
12170	4299
12171	5009
12172	2051
12173	3574
12174	638
12175	4187
12176	957
12177	4104
12178	5263
